   Variables = LV BLK IT res              Tres              Cl             Cd              Cz             Cdp             Cdf             Cmx             Cmy             Cmz
     1   3      1  0.45212427E-03  0.45212427E-03 -0.23955240E-02  0.12923891E+00  0.00000000E+00  0.00000000E+00  0.12923891E+00  0.00000000E+00  0.00000000E+00 -0.17433122E-02
     1   3     14  0.24185141E-03  0.24185141E-03  0.30580794E+00  0.22747454E+00  0.00000000E+00  0.12434480E+00  0.10312974E+00  0.00000000E+00  0.00000000E+00  0.10219273E+00
     1   3     15  0.23918856E-03  0.23918856E-03  0.33474126E+00  0.24137992E+00  0.00000000E+00  0.14002381E+00  0.10135612E+00  0.00000000E+00  0.00000000E+00  0.11197944E+00
     1   3     16  0.23306133E-03  0.23306133E-03  0.35887049E+00  0.25387047E+00  0.00000000E+00  0.15425645E+00  0.99614017E-01  0.00000000E+00  0.00000000E+00  0.11992907E+00
     1   3     17  0.23213156E-03  0.23213156E-03  0.37671407E+00  0.26220725E+00  0.00000000E+00  0.16432224E+00  0.97885009E-01  0.00000000E+00  0.00000000E+00  0.12530781E+00
     1   3     18  0.23481596E-03  0.23481596E-03  0.38926840E+00  0.26535654E+00  0.00000000E+00  0.16919546E+00  0.96161079E-01  0.00000000E+00  0.00000000E+00  0.12833149E+00
     1   3     19  0.23871457E-03  0.23871457E-03  0.39879303E+00  0.26375452E+00  0.00000000E+00  0.16930670E+00  0.94447824E-01  0.00000000E+00  0.00000000E+00  0.12981100E+00
     1   3     20  0.24248599E-03  0.24248599E-03  0.40776586E+00  0.25885316E+00  0.00000000E+00  0.16609075E+00  0.92762404E-01  0.00000000E+00  0.00000000E+00  0.13072575E+00
     1   3     21  0.24469334E-03  0.24469334E-03  0.41827905E+00  0.25278207E+00  0.00000000E+00  0.16167032E+00  0.91111749E-01  0.00000000E+00  0.00000000E+00  0.13195867E+00
     1   3     22  0.24685278E-03  0.24685278E-03  0.43167965E+00  0.24748260E+00  0.00000000E+00  0.15798550E+00  0.89497094E-01  0.00000000E+00  0.00000000E+00  0.13412929E+00
     1   3     23  0.24978043E-03  0.24978043E-03  0.44834466E+00  0.24434310E+00  0.00000000E+00  0.15642547E+00  0.87917637E-01  0.00000000E+00  0.00000000E+00  0.13749436E+00
     1   3     24  0.25280142E-03  0.25280142E-03  0.46772169E+00  0.24394058E+00  0.00000000E+00  0.15756473E+00  0.86375841E-01  0.00000000E+00  0.00000000E+00  0.14193470E+00
     1   3     25  0.25599152E-03  0.25599152E-03  0.48863054E+00  0.24610918E+00  0.00000000E+00  0.16123660E+00  0.84872576E-01  0.00000000E+00  0.00000000E+00  0.14704733E+00
     1   3     26  0.25943599E-03  0.25943599E-03  0.50965234E+00  0.25004073E+00  0.00000000E+00  0.16663678E+00  0.83403947E-01  0.00000000E+00  0.00000000E+00  0.15231421E+00
     1   3     27  0.26232620E-03  0.26232620E-03  0.52957709E+00  0.25451189E+00  0.00000000E+00  0.17254470E+00  0.81967193E-01  0.00000000E+00  0.00000000E+00  0.15727600E+00
     1   3     28  0.26454330E-03  0.26454330E-03  0.54728311E+00  0.25831101E+00  0.00000000E+00  0.17775161E+00  0.80559399E-01  0.00000000E+00  0.00000000E+00  0.16156070E+00
     1   3     29  0.26711682E-03  0.26711682E-03  0.56190147E+00  0.26061699E+00  0.00000000E+00  0.18144079E+00  0.79176194E-01  0.00000000E+00  0.00000000E+00  0.16494422E+00
     1   3     30  0.27044386E-03  0.27044386E-03  0.57345348E+00  0.26114046E+00  0.00000000E+00  0.18332476E+00  0.77815696E-01  0.00000000E+00  0.00000000E+00  0.16747066E+00
     1   3     31  0.27373389E-03  0.27373389E-03  0.58265607E+00  0.26012828E+00  0.00000000E+00  0.18364899E+00  0.76479292E-01  0.00000000E+00  0.00000000E+00  0.16938276E+00
     1   3     32  0.27646737E-03  0.27646737E-03  0.59056666E+00  0.25813567E+00  0.00000000E+00  0.18296629E+00  0.75169380E-01  0.00000000E+00  0.00000000E+00  0.17100664E+00
     1   3     33  0.27907405E-03  0.27907405E-03  0.59821818E+00  0.25579657E+00  0.00000000E+00  0.18190748E+00  0.73889094E-01  0.00000000E+00  0.00000000E+00  0.17264122E+00
     1   3     34  0.28228607E-03  0.28228607E-03  0.60633806E+00  0.25364238E+00  0.00000000E+00  0.18100234E+00  0.72640046E-01  0.00000000E+00  0.00000000E+00  0.17448230E+00
     1   3     35  0.28608648E-03  0.28608648E-03  0.61520240E+00  0.25198836E+00  0.00000000E+00  0.18056623E+00  0.71422121E-01  0.00000000E+00  0.00000000E+00  0.17658627E+00
     1   3     36  0.28980009E-03  0.28980009E-03  0.62463990E+00  0.25089927E+00  0.00000000E+00  0.18066490E+00  0.70234373E-01  0.00000000E+00  0.00000000E+00  0.17888310E+00
     1   3     37  0.29296046E-03  0.29296046E-03  0.63415434E+00  0.25020684E+00  0.00000000E+00  0.18113165E+00  0.69075193E-01  0.00000000E+00  0.00000000E+00  0.18122429E+00
     1   3     38  0.29576872E-03  0.29576872E-03  0.64312303E+00  0.24959604E+00  0.00000000E+00  0.18165358E+00  0.67942464E-01  0.00000000E+00  0.00000000E+00  0.18344625E+00
     1   3     39  0.29882447E-03  0.29882447E-03  0.65100887E+00  0.24873539E+00  0.00000000E+00  0.18190109E+00  0.66834304E-01  0.00000000E+00  0.00000000E+00  0.18542706E+00
     1   3     40  0.30250097E-03  0.30250097E-03  0.65751918E+00  0.24739526E+00  0.00000000E+00  0.18164585E+00  0.65749409E-01  0.00000000E+00  0.00000000E+00  0.18712055E+00
     1   3     41  0.30661685E-03  0.30661685E-03  0.66267000E+00  0.24550749E+00  0.00000000E+00  0.18082028E+00  0.64687203E-01  0.00000000E+00  0.00000000E+00  0.18856066E+00
     1   3     42  0.31067959E-03  0.31067959E-03  0.66674631E+00  0.24315586E+00  0.00000000E+00  0.17950801E+00  0.63647853E-01  0.00000000E+00  0.00000000E+00  0.18983999E+00
     1   3     43  0.31430455E-03  0.31430455E-03  0.67018575E+00  0.24051770E+00  0.00000000E+00  0.17788578E+00  0.62631920E-01  0.00000000E+00  0.00000000E+00  0.19107351E+00
     1   3     44  0.31743038E-03  0.31743038E-03  0.67343307E+00  0.23779541E+00  0.00000000E+00  0.17615549E+00  0.61639913E-01  0.00000000E+00  0.00000000E+00  0.19236040E+00
     1   3     45  0.32028826E-03  0.32028826E-03  0.67681616E+00  0.23515786E+00  0.00000000E+00  0.17448618E+00  0.60671676E-01  0.00000000E+00  0.00000000E+00  0.19375643E+00
     1   3     46  0.32321530E-03  0.32321530E-03  0.68047477E+00  0.23270279E+00  0.00000000E+00  0.17297626E+00  0.59726533E-01  0.00000000E+00  0.00000000E+00  0.19526398E+00
     1   3     47  0.32643081E-03  0.32643081E-03  0.68435524E+00  0.23044341E+00  0.00000000E+00  0.17163993E+00  0.58803483E-01  0.00000000E+00  0.00000000E+00  0.19683979E+00
     1   3     48  0.32992311E-03  0.32992311E-03  0.68826065E+00  0.22831956E+00  0.00000000E+00  0.17041824E+00  0.57901315E-01  0.00000000E+00  0.00000000E+00  0.19841549E+00
     1   3     49  0.33349735E-03  0.33349735E-03  0.69193419E+00  0.22623130E+00  0.00000000E+00  0.16921251E+00  0.57018793E-01  0.00000000E+00  0.00000000E+00  0.19992233E+00
     1   3     50  0.33690787E-03  0.33690787E-03  0.69514688E+00  0.22408184E+00  0.00000000E+00  0.16792707E+00  0.56154776E-01  0.00000000E+00  0.00000000E+00  0.20131178E+00
     1   3     51  0.33997074E-03  0.33997074E-03  0.69776398E+00  0.22181263E+00  0.00000000E+00  0.16650434E+00  0.55308296E-01  0.00000000E+00  0.00000000E+00  0.20256607E+00
     1   3     52  0.34261503E-03  0.34261503E-03  0.69977294E+00  0.21941922E+00  0.00000000E+00  0.16494057E+00  0.54478650E-01  0.00000000E+00  0.00000000E+00  0.20369714E+00
     1   3     53  0.34488048E-03  0.34488048E-03  0.70127080E+00  0.21694557E+00  0.00000000E+00  0.16328015E+00  0.53665421E-01  0.00000000E+00  0.00000000E+00  0.20473645E+00
     1   3     54  0.34688355E-03  0.34688355E-03  0.70241982E+00  0.21446364E+00  0.00000000E+00  0.16159534E+00  0.52868301E-01  0.00000000E+00  0.00000000E+00  0.20572022E+00
     1   3     55  0.34876906E-03  0.34876906E-03  0.70338996E+00  0.21204891E+00  0.00000000E+00  0.15996174E+00  0.52087165E-01  0.00000000E+00  0.00000000E+00  0.20667507E+00
     1   3     56  0.35066155E-03  0.35066155E-03  0.70430697E+00  0.20975865E+00  0.00000000E+00  0.15843688E+00  0.51321764E-01  0.00000000E+00  0.00000000E+00  0.20760863E+00
     1   3     57  0.35263381E-03  0.35263381E-03  0.70522330E+00  0.20761926E+00  0.00000000E+00  0.15704758E+00  0.50571674E-01  0.00000000E+00  0.00000000E+00  0.20850805E+00
     1   3     58  0.35469997E-03  0.35469997E-03  0.70611614E+00  0.20562436E+00  0.00000000E+00  0.15578798E+00  0.49836383E-01  0.00000000E+00  0.00000000E+00  0.20934531E+00
     1   3     59  0.35683037E-03  0.35683037E-03  0.70690822E+00  0.20374327E+00  0.00000000E+00  0.15462796E+00  0.49115313E-01  0.00000000E+00  0.00000000E+00  0.21008670E+00
     1   3     60  0.35897364E-03  0.35897364E-03  0.70750213E+00  0.20193617E+00  0.00000000E+00  0.15352828E+00  0.48407885E-01  0.00000000E+00  0.00000000E+00  0.21070279E+00
     1   3     61  0.36107704E-03  0.36107704E-03  0.70781612E+00  0.20017007E+00  0.00000000E+00  0.15245643E+00  0.47713636E-01  0.00000000E+00  0.00000000E+00  0.21117599E+00
     1   3     62  0.36309985E-03  0.36309985E-03  0.70780947E+00  0.19842981E+00  0.00000000E+00  0.15139770E+00  0.47032104E-01  0.00000000E+00  0.00000000E+00  0.21150312E+00
     1   3     63  0.36501934E-03  0.36501934E-03  0.70749204E+00  0.19672147E+00  0.00000000E+00  0.15035857E+00  0.46362905E-01  0.00000000E+00  0.00000000E+00  0.21169330E+00
     1   3     64  0.36683280E-03  0.36683280E-03  0.70691720E+00  0.19506823E+00  0.00000000E+00  0.14936244E+00  0.45705786E-01  0.00000000E+00  0.00000000E+00  0.21176248E+00
     1   3     65  0.36855604E-03  0.36855604E-03  0.70616283E+00  0.19350110E+00  0.00000000E+00  0.14844048E+00  0.45060614E-01  0.00000000E+00  0.00000000E+00  0.21172693E+00
     1   3     66  0.37021908E-03  0.37021908E-03  0.70530765E+00  0.19204827E+00  0.00000000E+00  0.14762102E+00  0.44427246E-01  0.00000000E+00  0.00000000E+00  0.21159770E+00
     1   3     67  0.37186012E-03  0.37186012E-03  0.70441176E+00  0.19072695E+00  0.00000000E+00  0.14692140E+00  0.43805550E-01  0.00000000E+00  0.00000000E+00  0.21137799E+00
     1   3     68  0.37351862E-03  0.37351862E-03  0.70350610E+00  0.18953940E+00  0.00000000E+00  0.14634403E+00  0.43195369E-01  0.00000000E+00  0.00000000E+00  0.21106364E+00
     1   3     69  0.37522920E-03  0.37522920E-03  0.70259263E+00  0.18847405E+00  0.00000000E+00  0.14587752E+00  0.42596534E-01  0.00000000E+00  0.00000000E+00  0.21064637E+00
     1   3     70  0.37701743E-03  0.37701743E-03  0.70165303E+00  0.18751060E+00  0.00000000E+00  0.14550177E+00  0.42008833E-01  0.00000000E+00  0.00000000E+00  0.21011816E+00
     1   3     71  0.37889829E-03  0.37889829E-03  0.70066240E+00  0.18662672E+00  0.00000000E+00  0.14519464E+00  0.41432082E-01  0.00000000E+00  0.00000000E+00  0.20947530E+00
     1   3     72  0.38087707E-03  0.38087707E-03  0.69960211E+00  0.18580386E+00  0.00000000E+00  0.14493780E+00  0.40866058E-01  0.00000000E+00  0.00000000E+00  0.20872065E+00
     1   3     73  0.38295144E-03  0.38295144E-03  0.69846835E+00  0.18503071E+00  0.00000000E+00  0.14472017E+00  0.40310542E-01  0.00000000E+00  0.00000000E+00  0.20786386E+00
     1   3     74  0.38511371E-03  0.38511371E-03  0.69727509E+00  0.18430409E+00  0.00000000E+00  0.14453864E+00  0.39765458E-01  0.00000000E+00  0.00000000E+00  0.20691976E+00
     1   3     75  0.38735295E-03  0.38735295E-03  0.69605004E+00  0.18362660E+00  0.00000000E+00  0.14439583E+00  0.39230767E-01  0.00000000E+00  0.00000000E+00  0.20590501E+00
     1   3     76  0.38965626E-03  0.38965626E-03  0.69482734E+00  0.18300308E+00  0.00000000E+00  0.14429669E+00  0.38706391E-01  0.00000000E+00  0.00000000E+00  0.20483477E+00
     1   3     77  0.39200948E-03  0.39200948E-03  0.69363984E+00  0.18243719E+00  0.00000000E+00  0.14424498E+00  0.38192213E-01  0.00000000E+00  0.00000000E+00  0.20372071E+00
     1   3     78  0.39439749E-03  0.39439749E-03  0.69251421E+00  0.18192963E+00  0.00000000E+00  0.14424131E+00  0.37688316E-01  0.00000000E+00  0.00000000E+00  0.20257053E+00
     1   3     79  0.39680447E-03  0.39680447E-03  0.69146797E+00  0.18147735E+00  0.00000000E+00  0.14428266E+00  0.37194698E-01  0.00000000E+00  0.00000000E+00  0.20138783E+00
     1   3     80  0.39921439E-03  0.39921439E-03  0.69051081E+00  0.18107497E+00  0.00000000E+00  0.14436345E+00  0.36711517E-01  0.00000000E+00  0.00000000E+00  0.20017338E+00
     1   3     81  0.40161173E-03  0.40161173E-03  0.68964864E+00  0.18071640E+00  0.00000000E+00  0.14447761E+00  0.36238795E-01  0.00000000E+00  0.00000000E+00  0.19892751E+00
     1   3     82  0.40398222E-03  0.40398222E-03  0.68888820E+00  0.18039693E+00  0.00000000E+00  0.14462032E+00  0.35776606E-01  0.00000000E+00  0.00000000E+00  0.19765173E+00
     1   3     83  0.40631349E-03  0.40631349E-03  0.68824009E+00  0.18011405E+00  0.00000000E+00  0.14478896E+00  0.35325091E-01  0.00000000E+00  0.00000000E+00  0.19634962E+00
     1   3     84  0.40859561E-03  0.40859561E-03  0.68771852E+00  0.17986680E+00  0.00000000E+00  0.14498259E+00  0.34884207E-01  0.00000000E+00  0.00000000E+00  0.19502666E+00
     1   3     85  0.41082143E-03  0.41082143E-03  0.68733924E+00  0.17965451E+00  0.00000000E+00  0.14520063E+00  0.34453883E-01  0.00000000E+00  0.00000000E+00  0.19368937E+00
     1   3     86  0.41298661E-03  0.41298661E-03  0.68711601E+00  0.17947490E+00  0.00000000E+00  0.14544094E+00  0.34033960E-01  0.00000000E+00  0.00000000E+00  0.19234451E+00
     1   3     87  0.41508966E-03  0.41508966E-03  0.68705625E+00  0.17932245E+00  0.00000000E+00  0.14569827E+00  0.33624181E-01  0.00000000E+00  0.00000000E+00  0.19099829E+00
     1   3     88  0.41713167E-03  0.41713167E-03  0.68715763E+00  0.17918771E+00  0.00000000E+00  0.14596350E+00  0.33224217E-01  0.00000000E+00  0.00000000E+00  0.18965598E+00
     1   3     89  0.41911604E-03  0.41911604E-03  0.68740743E+00  0.17905810E+00  0.00000000E+00  0.14622427E+00  0.32833821E-01  0.00000000E+00  0.00000000E+00  0.18832217E+00
     1   3     90  0.42104819E-03  0.42104819E-03  0.68778319E+00  0.17891938E+00  0.00000000E+00  0.14646675E+00  0.32452627E-01  0.00000000E+00  0.00000000E+00  0.18700094E+00
     1   3     91  0.42293486E-03  0.42293486E-03  0.68825620E+00  0.17875820E+00  0.00000000E+00  0.14667795E+00  0.32080247E-01  0.00000000E+00  0.00000000E+00  0.18569652E+00
     1   3     92  0.42478353E-03  0.42478353E-03  0.68879616E+00  0.17856454E+00  0.00000000E+00  0.14684819E+00  0.31716351E-01  0.00000000E+00  0.00000000E+00  0.18441381E+00
     1   3     93  0.42660173E-03  0.42660173E-03  0.68937622E+00  0.17833340E+00  0.00000000E+00  0.14697278E+00  0.31360627E-01  0.00000000E+00  0.00000000E+00  0.18315858E+00
     1   3     94  0.42839637E-03  0.42839637E-03  0.68997689E+00  0.17806554E+00  0.00000000E+00  0.14705271E+00  0.31012826E-01  0.00000000E+00  0.00000000E+00  0.18193733E+00
     1   3     95  0.43017301E-03  0.43017301E-03  0.69058842E+00  0.17776702E+00  0.00000000E+00  0.14709415E+00  0.30672874E-01  0.00000000E+00  0.00000000E+00  0.18075687E+00
     1   3     96  0.43193550E-03  0.43193550E-03  0.69121055E+00  0.17744758E+00  0.00000000E+00  0.14710694E+00  0.30340641E-01  0.00000000E+00  0.00000000E+00  0.17962334E+00
     1   3     97  0.43368568E-03  0.43368568E-03  0.69185117E+00  0.17711868E+00  0.00000000E+00  0.14710263E+00  0.30016043E-01  0.00000000E+00  0.00000000E+00  0.17854151E+00
     1   3     98  0.43542327E-03  0.43542327E-03  0.69252389E+00  0.17679156E+00  0.00000000E+00  0.14709253E+00  0.29699035E-01  0.00000000E+00  0.00000000E+00  0.17751438E+00
     1   3     99  0.43714598E-03  0.43714598E-03  0.69324515E+00  0.17647567E+00  0.00000000E+00  0.14708609E+00  0.29389581E-01  0.00000000E+00  0.00000000E+00  0.17654297E+00
     1   3    100  0.43884972E-03  0.43884972E-03  0.69403168E+00  0.17617776E+00  0.00000000E+00  0.14709012E+00  0.29087638E-01  0.00000000E+00  0.00000000E+00  0.17562665E+00
     1   3    101  0.44052903E-03  0.44052903E-03  0.69489844E+00  0.17590167E+00  0.00000000E+00  0.14710854E+00  0.28793133E-01  0.00000000E+00  0.00000000E+00  0.17476361E+00
     1   3    102  0.44217740E-03  0.44217740E-03  0.69585738E+00  0.17564866E+00  0.00000000E+00  0.14714272E+00  0.28505943E-01  0.00000000E+00  0.00000000E+00  0.17395150E+00
     1   3    103  0.44378770E-03  0.44378770E-03  0.69691671E+00  0.17541793E+00  0.00000000E+00  0.14719203E+00  0.28225895E-01  0.00000000E+00  0.00000000E+00  0.17318801E+00
     1   3    104  0.44535253E-03  0.44535253E-03  0.69808033E+00  0.17520713E+00  0.00000000E+00  0.14725436E+00  0.27952762E-01  0.00000000E+00  0.00000000E+00  0.17247115E+00
     1   3    105  0.44686461E-03  0.44686461E-03  0.69934759E+00  0.17501279E+00  0.00000000E+00  0.14732651E+00  0.27686279E-01  0.00000000E+00  0.00000000E+00  0.17179943E+00
     1   3    106  0.44831699E-03  0.44831699E-03  0.70071295E+00  0.17483044E+00  0.00000000E+00  0.14740428E+00  0.27426154E-01  0.00000000E+00  0.00000000E+00  0.17117173E+00
     1   3    107  0.44970336E-03  0.44970336E-03  0.70216544E+00  0.17465451E+00  0.00000000E+00  0.14748250E+00  0.27172012E-01  0.00000000E+00  0.00000000E+00  0.17058709E+00
     1   3    108  0.45101820E-03  0.45101820E-03  0.70368877E+00  0.17447845E+00  0.00000000E+00  0.14755500E+00  0.26923452E-01  0.00000000E+00  0.00000000E+00  0.17004454E+00
     1   3    109  0.45225686E-03  0.45225686E-03  0.70526164E+00  0.17429487E+00  0.00000000E+00  0.14761479E+00  0.26680077E-01  0.00000000E+00  0.00000000E+00  0.16954298E+00
     1   3    110  0.45341561E-03  0.45341561E-03  0.70685855E+00  0.17409592E+00  0.00000000E+00  0.14765436E+00  0.26441562E-01  0.00000000E+00  0.00000000E+00  0.16908116E+00
     1   3    111  0.45449168E-03  0.45449168E-03  0.70845131E+00  0.17387387E+00  0.00000000E+00  0.14766626E+00  0.26207604E-01  0.00000000E+00  0.00000000E+00  0.16865779E+00
     1   3    112  0.45548332E-03  0.45548332E-03  0.71001112E+00  0.17362165E+00  0.00000000E+00  0.14764379E+00  0.25977857E-01  0.00000000E+00  0.00000000E+00  0.16827188E+00
     1   3    113  0.45638972E-03  0.45638972E-03  0.71151077E+00  0.17333366E+00  0.00000000E+00  0.14758160E+00  0.25752062E-01  0.00000000E+00  0.00000000E+00  0.16792295E+00
     1   3    114  0.45721116E-03  0.45721116E-03  0.71292652E+00  0.17300618E+00  0.00000000E+00  0.14747615E+00  0.25530022E-01  0.00000000E+00  0.00000000E+00  0.16761093E+00
     1   3    115  0.45794917E-03  0.45794917E-03  0.71423933E+00  0.17263739E+00  0.00000000E+00  0.14732586E+00  0.25311535E-01  0.00000000E+00  0.00000000E+00  0.16733587E+00
     1   3    116  0.45860717E-03  0.45860717E-03  0.71543570E+00  0.17222736E+00  0.00000000E+00  0.14713090E+00  0.25096453E-01  0.00000000E+00  0.00000000E+00  0.16709787E+00
     1   3    117  0.45918999E-03  0.45918999E-03  0.71650784E+00  0.17177758E+00  0.00000000E+00  0.14689290E+00  0.24884680E-01  0.00000000E+00  0.00000000E+00  0.16689668E+00
     1   3    118  0.45970357E-03  0.45970357E-03  0.71745342E+00  0.17129057E+00  0.00000000E+00  0.14661441E+00  0.24676163E-01  0.00000000E+00  0.00000000E+00  0.16673151E+00
     1   3    119  0.46015541E-03  0.46015541E-03  0.71827500E+00  0.17076943E+00  0.00000000E+00  0.14629852E+00  0.24470912E-01  0.00000000E+00  0.00000000E+00  0.16660088E+00
     1   3    120  0.46055428E-03  0.46055428E-03  0.71897959E+00  0.17021751E+00  0.00000000E+00  0.14594853E+00  0.24268975E-01  0.00000000E+00  0.00000000E+00  0.16650264E+00
     1   3    121  0.46091000E-03  0.46091000E-03  0.71957836E+00  0.16963851E+00  0.00000000E+00  0.14556786E+00  0.24070648E-01  0.00000000E+00  0.00000000E+00  0.16643403E+00
     1   3    122  0.46123292E-03  0.46123292E-03  0.72008445E+00  0.16903561E+00  0.00000000E+00  0.14515955E+00  0.23876060E-01  0.00000000E+00  0.00000000E+00  0.16639202E+00
     1   3    123  0.46153349E-03  0.46153349E-03  0.72051254E+00  0.16841149E+00  0.00000000E+00  0.14472625E+00  0.23685242E-01  0.00000000E+00  0.00000000E+00  0.16637338E+00
     1   3    124  0.46182176E-03  0.46182176E-03  0.72087827E+00  0.16776853E+00  0.00000000E+00  0.14427032E+00  0.23498215E-01  0.00000000E+00  0.00000000E+00  0.16637461E+00
     1   3    125  0.46210706E-03  0.46210706E-03  0.72119753E+00  0.16710868E+00  0.00000000E+00  0.14379372E+00  0.23314956E-01  0.00000000E+00  0.00000000E+00  0.16639196E+00
     1   3    126  0.46239770E-03  0.46239770E-03  0.72148600E+00  0.16643350E+00  0.00000000E+00  0.14329793E+00  0.23135571E-01  0.00000000E+00  0.00000000E+00  0.16642166E+00
     1   3    127  0.46270075E-03  0.46270075E-03  0.72175740E+00  0.16574368E+00  0.00000000E+00  0.14278369E+00  0.22959985E-01  0.00000000E+00  0.00000000E+00  0.16645935E+00
     1   3    128  0.46302193E-03  0.46302193E-03  0.72202292E+00  0.16503901E+00  0.00000000E+00  0.14225092E+00  0.22788088E-01  0.00000000E+00  0.00000000E+00  0.16650030E+00
     1   3    129  0.46336566E-03  0.46336566E-03  0.72229076E+00  0.16431845E+00  0.00000000E+00  0.14169870E+00  0.22619749E-01  0.00000000E+00  0.00000000E+00  0.16653962E+00
     1   3    130  0.46373495E-03  0.46373495E-03  0.72256576E+00  0.16358001E+00  0.00000000E+00  0.14112520E+00  0.22454817E-01  0.00000000E+00  0.00000000E+00  0.16657241E+00
     1   3    131  0.46413156E-03  0.46413156E-03  0.72284927E+00  0.16282098E+00  0.00000000E+00  0.14052787E+00  0.22293111E-01  0.00000000E+00  0.00000000E+00  0.16659391E+00
     1   3    132  0.46455603E-03  0.46455603E-03  0.72313958E+00  0.16203808E+00  0.00000000E+00  0.13990361E+00  0.22134475E-01  0.00000000E+00  0.00000000E+00  0.16659979E+00
     1   3    133  0.46500786E-03  0.46500786E-03  0.72343238E+00  0.16122778E+00  0.00000000E+00  0.13924903E+00  0.21978748E-01  0.00000000E+00  0.00000000E+00  0.16658634E+00
     1   3    134  0.46548562E-03  0.46548562E-03  0.72372136E+00  0.16038644E+00  0.00000000E+00  0.13856071E+00  0.21825738E-01  0.00000000E+00  0.00000000E+00  0.16655052E+00
     1   3    135  0.46598707E-03  0.46598707E-03  0.72399867E+00  0.15951067E+00  0.00000000E+00  0.13783539E+00  0.21675284E-01  0.00000000E+00  0.00000000E+00  0.16648986E+00
     1   3    136  0.46650932E-03  0.46650932E-03  0.72425555E+00  0.15859741E+00  0.00000000E+00  0.13707018E+00  0.21527227E-01  0.00000000E+00  0.00000000E+00  0.16640253E+00
     1   3    137  0.46704914E-03  0.46704914E-03  0.72448311E+00  0.15764406E+00  0.00000000E+00  0.13626268E+00  0.21381377E-01  0.00000000E+00  0.00000000E+00  0.16628739E+00
     1   3    138  0.46760299E-03  0.46760299E-03  0.72467279E+00  0.15664860E+00  0.00000000E+00  0.13541104E+00  0.21237560E-01  0.00000000E+00  0.00000000E+00  0.16614396E+00
     1   3    139  0.46816722E-03  0.46816722E-03  0.72481702E+00  0.15560961E+00  0.00000000E+00  0.13451400E+00  0.21095611E-01  0.00000000E+00  0.00000000E+00  0.16597251E+00
     1   3    140  0.46873821E-03  0.46873821E-03  0.72490943E+00  0.15452624E+00  0.00000000E+00  0.13357086E+00  0.20955382E-01  0.00000000E+00  0.00000000E+00  0.16577398E+00
     1   3    141  0.46931244E-03  0.46931244E-03  0.72494531E+00  0.15339831E+00  0.00000000E+00  0.13258154E+00  0.20816768E-01  0.00000000E+00  0.00000000E+00  0.16554998E+00
     1   3    142  0.46988666E-03  0.46988666E-03  0.72492227E+00  0.15222636E+00  0.00000000E+00  0.13154662E+00  0.20679745E-01  0.00000000E+00  0.00000000E+00  0.16530301E+00
